Date,Time,Width,Height
2024-07-23,14:11:59.718376,337,114,0.80078125,75.5,-182.0
2024-07-23,14:11:59.779608,318,114,0.8203125,71.0,-184.0
2024-07-23,14:11:59.833524,332,116,0.7890625,76.0,-182.0
2024-07-23,14:11:59.897481,327,117,0.875,70.5,-181.5
2024-07-23,14:11:59.958545,332,119,0.8515625,76.0,-179.5
2024-07-23,14:12:00.018828,332,116,0.828125,71.0,-182.0
2024-07-23,14:12:00.078746,332,116,0.8203125,76.0,-180.0
2024-07-23,14:12:00.140225,342,114,0.78125,76.0,-182.0
2024-07-23,14:12:00.198684,323,114,0.80078125,71.5,-182.0
2024-07-23,14:12:00.255427,337,119,0.8359375,75.5,-179.5
2024-07-23,14:12:00.320472,332,114,0.7578125,81.0,-182.0
2024-07-23,14:12:00.379570,332,114,0.7578125,76.0,-182.0
2024-07-23,14:12:00.435386,332,111,0.76953125,76.0,-181.5
2024-07-23,14:12:00.500123,332,117,0.8359375,81.0,-179.5
2024-07-23,14:12:00.560739,327,112,0.73828125,75.5,-182.0
2024-07-23,14:12:00.617846,327,114,0.80078125,75.5,-182.0
2024-07-23,14:12:00.681326,332,117,0.80859375,76.0,-181.5
2024-07-23,14:12:00.741583,332,114,0.8203125,76.0,-182.0
2024-07-23,14:12:00.800666,332,117,0.859375,76.0,-181.5
2024-07-23,14:12:00.857900,323,116,0.8515625,75.5,-182.0
2024-07-23,14:12:00.921810,318,116,0.80859375,76.0,-180.0
2024-07-23,14:12:00.981173,323,117,0.8359375,75.5,-181.5
2024-07-23,14:12:01.039436,323,116,0.8203125,75.5,-182.0
2024-07-23,14:12:01.104147,337,117,0.859375,85.5,-179.5
2024-07-23,14:12:01.189101,327,114,0.78125,75.5,-182.0
2024-07-23,14:12:01.236913,327,114,0.828125,80.5,-184.0
2024-07-23,14:12:01.284963,314,121,0.9296875,86.0,-176.5
2024-07-23,14:12:01.342848,305,128,0.9453125,95.5,-173.0
2024-07-23,14:12:01.401145,292,122,0.90234375,90.0,-174.0
2024-07-23,14:12:01.522978,299,122,0.57421875,87.5,-174.0
2024-07-23,14:12:01.579262,318,119,0.7265625,61.0,-174.5
2024-07-23,14:12:02.180866,292,141,0.58984375,-166.0,-159.5
2024-07-23,14:12:02.246908,288,156,0.57421875,-166.0,-153.0
2024-07-23,14:12:02.304609,274,161,0.8203125,-182.0,-151.5
2024-07-23,14:12:02.367950,272,158,0.7890625,-175.0,-153.0
2024-07-23,14:12:02.427068,272,158,0.30078125,-175.0,-156.0
2024-07-23,14:12:02.488222,238,166,0.515625,-188.0,-152.0
2024-07-23,14:12:02.661776,218,154,0.453125,-200.0,-157.0
2024-07-23,14:12:02.726980,231,166,0.60546875,-197.5,-154.0
2024-07-23,14:12:02.788343,221,156,0.6171875,-202.5,-157.0
2024-07-23,14:12:02.848438,218,156,0.57421875,-200.0,-159.0
2024-07-23,14:12:02.909422,238,166,0.53125,-194.0,-154.0
2024-07-23,14:12:02.968469,264,163,0.46875,-188.0,-160.5
2024-07-23,14:12:03.029329,264,165,0.44140625,-188.0,-158.5
2024-07-23,14:12:03.089643,238,161,0.6171875,-197.0,-154.5
2024-07-23,14:12:03.148219,257,160,0.60546875,-191.5,-158.0
2024-07-23,14:12:03.207305,253,156,0.66015625,-193.5,-164.0
2024-07-23,14:12:03.683477,332,137,0.7578125,-97.0,-170.5
2024-07-23,14:12:03.749984,305,137,0.921875,-77.5,-167.5
2024-07-23,14:12:03.811000,309,131,0.91796875,-87.5,-170.5
2024-07-23,14:12:03.867340,323,133,0.88671875,-91.5,-170.5
2024-07-23,14:12:03.930590,323,135,0.875,-86.5,-165.5
2024-07-23,14:12:03.992600,309,131,0.69921875,-87.5,-170.5
2024-07-23,14:12:04.170800,314,158,0.859375,-47.0,-149.0
2024-07-23,14:12:04.227130,476,163,0.32421875,7.0,-160.5
2024-07-23,14:12:04.289407,342,147,0.484375,-52.0,-161.5
2024-07-23,14:12:04.353987,288,145,0.921875,-9.0,-159.5
2024-07-23,14:12:04.415074,301,149,0.8984375,-13.5,-157.5
2024-07-23,14:12:04.474739,314,143,0.3515625,-18.0,-161.5
2024-07-23,14:12:04.589097,342,147,0.6484375,12.0,-157.5
2024-07-23,14:12:04.649320,323,158,0.8671875,21.5,-154.0
2024-07-23,14:12:04.714736,301,152,0.91015625,21.5,-158.0
2024-07-23,14:12:04.769667,332,154,0.8671875,31.0,-158.0
2024-07-23,14:12:04.834310,332,147,0.890625,22.0,-159.5
2024-07-23,14:12:04.891790,323,154,0.90234375,26.5,-160.0
2024-07-23,14:12:04.954819,332,158,0.8671875,41.0,-158.0
2024-07-23,14:12:05.015595,332,160,0.875,41.0,-156.0
2024-07-23,14:12:05.070730,337,158,0.80078125,36.5,-156.0
2024-07-23,14:12:05.134687,372,163,0.6171875,41.0,-158.5
2024-07-23,14:12:05.195411,342,152,0.75,46.0,-160.0
2024-07-23,14:12:05.251634,318,149,0.8359375,36.0,-159.5
2024-07-23,14:12:05.316344,327,131,0.7109375,26.5,-168.5
2024-07-23,14:12:05.377083,327,147,0.80078125,35.5,-161.5
2024-07-23,14:12:05.434728,323,152,0.875,26.5,-158.0
2024-07-23,14:12:05.492608,323,143,0.859375,31.5,-163.5
2024-07-23,14:12:05.556187,309,147,0.890625,16.5,-159.5
2024-07-23,14:12:05.618734,346,160,0.80859375,36.0,-152.0
2024-07-23,14:12:05.672944,346,163,0.8203125,16.0,-152.5
2024-07-23,14:12:05.737755,368,163,0.7890625,19.0,-155.5
2024-07-23,14:12:05.797715,323,160,0.7265625,11.5,-154.0
2024-07-23,14:12:05.855922,356,163,0.76953125,26.0,-152.5
2024-07-23,14:12:05.919018,337,163,0.80859375,21.5,-152.5
2024-07-23,14:12:05.978366,309,156,0.8359375,11.5,-155.0
2024-07-23,14:12:06.036366,318,152,0.75,12.0,-158.0
2024-07-23,14:12:06.097460,301,167,0.7578125,21.5,-148.5
2024-07-23,14:12:06.159443,407,183,0.32421875,58.5,-144.5
2024-07-23,14:12:06.218171,313,179,0.828125,1.5,-135.5
2024-07-23,14:12:06.286381,341,182,0.66015625,-15.5,-132.0
2024-07-23,14:12:06.346298,300,179,0.78125,-11.0,-138.5
2024-07-23,14:12:06.399600,341,187,0.73828125,-2.5,-135.5
2024-07-23,14:12:06.455629,361,187,0.484375,14.5,-135.5
2024-07-23,14:12:06.520812,299,194,0.57421875,8.5,-135.0
2024-07-23,14:12:06.582499,361,182,0.828125,-32.5,-136.0
2024-07-23,14:12:06.637932,356,184,0.80859375,-33.0,-135.0
2024-07-23,14:12:06.699147,351,184,0.7578125,-15.5,-135.0
2024-07-23,14:12:06.760433,356,184,0.7109375,-11.0,-135.0
2024-07-23,14:12:06.821746,318,184,0.76953125,-2.0,-135.0
2024-07-23,14:12:06.877036,351,179,0.828125,-23.5,-138.5
2024-07-23,14:12:06.941862,346,179,0.80859375,-15.0,-135.5
2024-07-23,14:12:07.001218,327,179,0.87890625,-15.5,-138.5
2024-07-23,14:12:07.056974,327,187,0.87890625,-19.5,-135.5
2024-07-23,14:12:07.120529,401,186,0.73828125,-20.5,-140.0
2024-07-23,14:12:07.181569,371,184,0.76953125,-2.5,-135.0
2024-07-23,14:12:07.243748,431,186,0.6484375,4.5,-142.0
2024-07-23,14:12:07.296562,384,181,0.8203125,-21.0,-144.5
2024-07-23,14:12:07.365335,371,174,0.8515625,-24.5,-142.0
2024-07-23,14:12:07.423723,443,188,0.7265625,22.5,-142.0
2024-07-23,14:12:07.483809,410,190,0.60546875,15.0,-136.0
2024-07-23,14:12:07.538078,404,192,0.80859375,2.0,-135.0
2024-07-23,14:12:07.603544,351,184,0.828125,-6.5,-135.0
2024-07-23,14:12:07.664137,377,187,0.80859375,2.5,-138.5
2024-07-23,14:12:07.718609,371,184,0.8359375,-6.5,-139.0
2024-07-23,14:12:07.782882,387,184,0.73828125,1.5,-135.0
2024-07-23,14:12:07.843635,379,186,0.8515625,-32.5,-140.0
2024-07-23,14:12:07.905098,341,187,0.87890625,-32.5,-135.5
2024-07-23,14:12:07.960284,399,192,0.80078125,-6.5,-135.0
2024-07-23,14:12:08.025713,331,192,0.859375,1.5,-132.0
2024-07-23,14:12:08.083244,371,198,0.3828125,39.5,-142.0
2024-07-23,14:12:08.318442,304,228,0.859375,22.0,-103.0
2024-07-23,14:12:08.384263,318,225,0.3515625,40.0,-99.5
2024-07-23,14:12:08.445459,341,231,0.84375,10.5,-80.5
2024-07-23,14:12:08.506098,296,225,0.67578125,18.0,-99.5
2024-07-23,14:12:08.679980,304,209,0.890625,6.0,-115.5
2024-07-23,14:12:08.861756,395,175,0.2890625,-45.5,-146.5
2024-07-23,14:12:08.926309,313,174,0.6171875,1.5,-139.0
2024-07-23,14:12:08.986691,331,192,0.6171875,14.5,-135.0
2024-07-23,14:12:09.047482,341,190,0.8515625,-2.5,-139.0
2024-07-23,14:12:09.107284,346,192,0.76953125,2.0,-132.0
2024-07-23,14:12:09.168081,346,195,0.5,11.0,-132.5
2024-07-23,14:12:09.226163,309,187,0.7890625,-2.5,-132.5
2024-07-23,14:12:09.288652,341,187,0.8515625,-15.5,-135.5
2024-07-23,14:12:09.350426,336,190,0.5,2.0,-132.0
2024-07-23,14:12:09.404731,304,201,0.921875,-16.0,-129.5
2024-07-23,14:12:09.468541,322,198,0.76953125,-11.0,-132.0
2024-07-23,14:12:09.528470,341,192,0.75,1.5,-132.0
2024-07-23,14:12:09.588230,336,195,0.80078125,-20.0,-132.5
2024-07-23,14:12:09.649871,371,198,0.78125,-15.5,-132.0
2024-07-23,14:12:09.710292,361,198,0.7265625,-6.5,-132.0
2024-07-23,14:12:09.768937,407,202,0.875,-26.5,-137.0
2024-07-23,14:12:09.825912,318,209,0.8203125,-11.0,-125.5
2024-07-23,14:12:09.889370,515,229,0.46875,28.5,-110.5
2024-07-23,14:12:09.951132,366,201,0.7109375,-7.0,-125.5
2024-07-23,14:12:10.006612,351,209,0.73828125,1.5,-122.5
2024-07-23,14:12:10.069963,309,201,0.890625,2.5,-119.5
2024-07-23,14:12:10.130458,361,209,0.75,10.5,-122.5
2024-07-23,14:12:10.187825,331,206,0.8984375,-28.5,-122.0
2024-07-23,14:12:10.250838,327,201,0.91796875,-23.5,-125.5
2024-07-23,14:12:10.312034,404,201,0.7890625,-7.0,-132.5
2024-07-23,14:12:10.372352,462,202,0.7265625,10.0,-135.0
2024-07-23,14:12:10.433309,313,195,0.8515625,-11.5,-128.5
2024-07-23,14:12:10.492501,387,198,0.7890625,-7.5,-136.0
2024-07-23,14:12:10.551486,318,192,0.91015625,-33.0,-135.0
2024-07-23,14:12:10.608614,361,182,0.6171875,-2.5,-139.0
2024-07-23,14:12:10.672380,387,184,0.6171875,-11.5,-139.0
2024-07-23,14:12:10.733988,456,197,0.3828125,10.0,-137.5
2024-07-23,14:12:10.787840,346,198,0.69921875,-2.0,-132.0
2024-07-23,14:12:10.855614,382,192,0.69921875,-7.0,-132.0
2024-07-23,14:12:10.914013,287,182,0.80078125,-15.5,-136.0
2024-07-23,14:12:10.972574,295,157,0.26171875,-22.5,-146.5
2024-07-23,14:12:11.093498,351,154,0.3125,-42.5,-155.0
2024-07-23,14:12:11.149179,288,143,0.515625,-77.0,-158.5
2024-07-23,14:12:11.213136,362,137,0.484375,-37.0,-159.5
2024-07-23,14:12:11.274120,314,128,0.8359375,-92.0,-171.0
2024-07-23,14:12:11.338399,424,152,0.33984375,-15.0,-160.0
2024-07-23,14:12:11.568716,619,335,0.3828125,28.5,-62.5
2024-07-23,14:12:11.636200,336,225,0.828125,-84.0,-99.5
2024-07-23,14:12:11.695990,292,206,0.828125,-88.0,-106.0
2024-07-23,14:12:11.813653,54,30,0.2734375,-173.0,-224.0
2024-07-23,14:12:11.814411,368,171,0.25,-39.0,-149.5
Date,Time,Width,Height,Confidence,Horizontal Distance,Vertical Distance
2024-07-23,14:18:55.688959,337,143,0.3671875,21.5,-163.5
2024-07-23,14:18:55.816943,303,161,0.44140625,15.5,-151.5
2024-07-23,14:18:55.893359,299,164,0.58984375,1.5,-152.0
2024-07-23,14:18:55.938592,309,170,0.6171875,6.5,-151.0
2024-07-23,14:18:55.998187,353,168,0.453125,-26.5,-144.0
2024-07-23,14:18:56.061331,309,177,0.6875,-2.5,-138.5
2024-07-23,14:18:56.124557,366,187,0.7265625,-7.0,-135.5
2024-07-23,14:18:56.186821,309,190,0.73828125,6.5,-132.0
2024-07-23,14:18:56.243045,309,206,0.546875,35.5,-138.0
2024-07-23,14:18:56.304357,299,194,0.58984375,11.5,-135.0
2024-07-23,14:18:56.357376,296,190,0.859375,-2.0,-126.0
2024-07-23,14:18:56.429999,318,192,0.78125,6.0,-122.0
2024-07-23,14:18:56.497855,336,198,0.859375,-11.0,-123.0
2024-07-23,14:18:56.565873,371,190,0.8671875,-28.5,-123.0
2024-07-23,14:18:56.616533,304,195,0.88671875,-7.0,-115.5
2024-07-23,14:18:56.678735,283,195,0.91796875,-7.5,-115.5
2024-07-23,14:18:56.746149,299,200,0.3828125,11.5,-119.0
2024-07-23,14:18:56.798515,299,181,0.67578125,1.5,-114.5
2024-07-23,14:18:56.847192,309,190,0.8515625,-10.5,-110.0
2024-07-23,14:18:56.903966,322,212,0.8359375,-3.0,-109.0
2024-07-23,14:18:56.969470,296,195,0.84375,2.0,-106.5
2024-07-23,14:18:57.033023,300,201,0.84375,2.0,-103.5
2024-07-23,14:18:57.090814,318,201,0.73828125,6.0,-99.5
2024-07-23,14:18:57.146578,300,195,0.875,-2.0,-99.5
2024-07-23,14:18:57.237434,287,206,0.78125,1.5,-93.0
2024-07-23,14:18:57.307265,283,204,0.859375,5.5,-97.0
2024-07-23,14:18:57.371896,286,186,0.8203125,1.0,-94.0
2024-07-23,14:18:57.427434,282,194,0.87890625,-5.0,-92.0
2024-07-23,14:18:57.491229,309,222,0.39453125,19.5,-103.0
2024-07-23,14:18:57.549889,304,201,0.57421875,31.0,-122.5
2024-07-23,14:18:57.611778,295,203,0.2734375,45.5,-111.5
2024-07-23,14:18:57.666241,300,192,0.76953125,57.0,-100.0
2024-07-23,14:18:57.725677,290,194,0.875,52.0,-89.0
2024-07-23,14:18:57.789668,300,215,0.9140625,66.0,-106.5
2024-07-23,14:18:57.851491,300,204,0.8984375,62.0,-94.0
2024-07-23,14:18:57.907260,304,182,0.8515625,61.0,-93.0
2024-07-23,14:18:57.962732,322,231,0.44140625,95.0,-112.5
2024-07-23,14:18:58.019429,304,215,0.890625,82.0,-99.5
2024-07-23,14:18:58.082011,304,209,0.8671875,78.0,-106.5
2024-07-23,14:18:58.139651,304,204,0.890625,86.0,-106.0
2024-07-23,14:18:58.189291,322,212,0.9140625,69.0,-106.0
2024-07-23,14:18:58.247967,318,206,0.875,70.0,-103.0
2024-07-23,14:18:58.324476,313,212,0.6328125,108.5,-106.0
2024-07-23,14:18:58.380705,309,225,0.69921875,99.5,-93.5
2024-07-23,14:18:58.432546,318,228,0.66015625,117.0,-106.0
2024-07-23,14:18:58.484240,331,198,0.88671875,95.5,-88.0
2024-07-23,14:18:58.535579,296,195,0.84375,113.0,-93.5
2024-07-23,14:18:58.594779,309,204,0.69921875,134.5,-100.0
2024-07-23,14:18:58.652129,309,198,0.80859375,130.5,-88.0
2024-07-23,14:18:58.711080,292,198,0.875,126.0,-88.0
2024-07-23,14:18:58.768962,296,206,0.8359375,139.0,-100.0
2024-07-23,14:18:58.825208,309,209,0.6171875,146.5,-106.5
2024-07-23,14:18:58.886573,300,228,0.80078125,159.0,-113.0
2024-07-23,14:18:58.950531,309,225,0.78125,150.5,-106.5
2024-07-23,14:18:59.014636,300,209,0.8671875,151.0,-99.5
2024-07-23,14:18:59.075582,304,219,0.92578125,155.0,-103.5
2024-07-23,14:18:59.150110,283,206,0.94140625,163.5,-106.0
2024-07-23,14:18:59.212637,292,225,0.859375,177.0,-103.5
2024-07-23,14:18:59.261008,296,225,0.828125,177.0,-103.5
2024-07-23,14:18:59.319961,300,204,0.94921875,159.0,-110.0
2024-07-23,14:18:59.365916,313,209,0.92578125,159.5,-109.5
2024-07-23,14:18:59.424460,287,215,0.94921875,176.5,-106.5
2024-07-23,14:18:59.482853,275,259,0.7890625,176.5,-74.5
2024-07-23,14:18:59.544727,279,215,0.7890625,193.5,-109.5
2024-07-23,14:18:59.606845,283,252,0.26171875,202.5,-97.0
2024-07-23,14:18:59.673257,274,218,0.33984375,193.0,-94.0
2024-07-23,14:18:59.732389,256,215,0.7265625,194.0,-111.5
2024-07-23,14:18:59.839952,257,228,0.76953125,198.5,-109.0
2024-07-23,14:18:59.907352,268,219,0.76953125,190.0,-106.5
2024-07-23,14:18:59.966816,257,225,0.8515625,194.5,-106.5
2024-07-23,14:19:00.024581,287,235,0.6171875,184.5,-106.5
2024-07-23,14:19:00.145465,195,234,0.546875,219.5,-114.0
2024-07-23,14:19:00.205711,249,228,0.58984375,193.5,-113.0
2024-07-23,14:19:00.269479,198,221,0.6328125,213.0,-121.5
2024-07-23,14:19:00.391119,178,210,0.484375,216.0,-127.0
2024-07-23,14:19:00.448988,186,222,0.57421875,216.0,-119.0
2024-07-23,14:19:00.449483,143,197,0.30078125,201.5,-53.5
2024-07-23,14:19:00.526446,180,206,0.6328125,218.0,-111.0
2024-07-23,14:19:00.527497,145,171,0.30078125,209.5,-62.5
2024-07-23,14:19:00.573899,154,212,0.2890625,235.0,-111.0
2024-07-23,14:19:00.627460,160,221,0.41015625,231.0,-113.5
2024-07-23,14:19:00.684835,173,219,0.53125,228.5,-119.5
2024-07-23,14:19:00.740089,173,201,0.53125,225.5,-126.5
2024-07-23,14:19:00.803266,171,204,0.546875,228.5,-123.0
2024-07-23,14:19:00.862824,168,207,0.60546875,230.0,-119.5
2024-07-23,14:19:00.863308,137,192,0.26171875,217.5,-63.0
2024-07-23,14:19:00.944805,173,229,0.53125,225.5,-115.5
2024-07-23,14:19:00.945356,135,206,0.25,213.5,-51.0
2024-07-23,14:19:00.985403,163,231,0.42578125,225.5,-107.5
2024-07-23,14:19:01.041728,175,229,0.46875,223.5,-115.5
2024-07-23,14:19:01.042441,141,203,0.2890625,211.5,-53.5
2024-07-23,14:19:01.105915,178,210,0.25,214.0,-123.0
2024-07-23,14:19:01.164137,175,189,0.2890625,215.5,-107.5
2024-07-23,14:19:01.281309,199,210,0.2890625,206.5,-123.0
2024-07-23,14:19:01.343500,209,189,0.67578125,205.5,-142.5
2024-07-23,14:19:01.403538,204,221,0.3828125,217.0,-127.5
2024-07-23,14:19:01.466805,204,192,0.32421875,213.0,-138.0
2024-07-23,14:19:01.699664,274,164,0.80859375,180.0,-149.0
2024-07-23,14:19:01.765810,275,174,0.88671875,176.5,-145.0
2024-07-23,14:19:01.821709,283,177,0.84375,172.5,-145.5
2024-07-23,14:19:01.822031,318,160,0.2890625,168.0,-196.0
2024-07-23,14:19:01.887035,278,159,0.546875,173.0,-149.5
2024-07-23,14:19:01.945669,283,172,0.90234375,167.5,-148.0
2024-07-23,14:19:02.002631,279,174,0.87890625,167.5,-145.0
2024-07-23,14:19:02.069298,299,166,0.8671875,159.5,-149.0
2024-07-23,14:19:02.124365,290,164,0.6171875,152.0,-152.0
2024-07-23,14:19:02.185100,299,171,0.8359375,142.5,-146.5
2024-07-23,14:19:02.246521,286,155,0.6875,145.0,-154.5
2024-07-23,14:19:02.422682,303,159,0.60546875,115.5,-151.5
2024-07-23,14:19:02.486569,282,153,0.80078125,102.0,-152.5
2024-07-23,14:19:02.551780,314,152,0.7109375,105.0,-155.0
2024-07-23,14:19:02.605966,295,157,0.33984375,74.5,-154.5
2024-07-23,14:19:02.784571,286,144,0.7265625,45.0,-157.0
2024-07-23,14:19:02.845194,286,159,0.921875,38.0,-151.5
2024-07-23,14:19:02.910681,278,148,0.8515625,31.0,-157.0
2024-07-23,14:19:02.965976,299,155,0.80859375,38.5,-157.5
2024-07-23,14:19:03.028538,318,163,0.7265625,41.0,-150.5
2024-07-23,14:19:03.091688,290,157,0.8515625,21.0,-154.5
2024-07-23,14:19:03.151698,276,147,0.84375,12.0,-157.5
2024-07-23,14:19:03.269671,290,161,0.60546875,21.0,-151.5
2024-07-23,14:19:03.328125,312,189,0.3828125,9.0,-139.5
2024-07-23,14:19:03.387418,351,182,0.515625,-10.5,-132.0
2024-07-23,14:19:03.454460,322,187,0.78125,-7.0,-132.5
2024-07-23,14:19:03.509541,287,201,0.87890625,-7.5,-125.5
2024-07-23,14:19:03.572474,279,192,0.87890625,-15.5,-126.0
2024-07-23,14:19:03.633618,318,206,0.3828125,11.0,-116.0
2024-07-23,14:19:03.749448,313,212,0.55859375,6.5,-106.0
2024-07-23,14:19:03.808167,313,206,0.8984375,-6.5,-100.0
2024-07-23,14:19:03.874083,318,206,0.91796875,-15.0,-100.0
2024-07-23,14:19:03.934333,282,194,0.9140625,-16.0,-89.0
2024-07-23,14:19:03.990383,279,187,0.75,-7.5,-90.5
2024-07-23,14:19:04.054177,304,209,0.828125,-16.0,-87.5
2024-07-23,14:19:04.115679,303,206,0.46875,-1.5,-69.0
2024-07-23,14:19:04.175059,303,189,0.66015625,-8.5,-63.5
2024-07-23,14:19:04.235680,313,212,0.7265625,-11.5,-39.0
2024-07-23,14:19:04.291058,304,238,0.33984375,-11.0,-39.0
2024-07-23,14:19:04.356799,296,212,0.3828125,-15.0,-10.0
2024-07-23,14:19:04.413351,292,192,0.859375,-37.0,-17.0
2024-07-23,14:19:04.470942,278,176,0.95703125,-53.0,-18.0
2024-07-23,14:19:04.535122,286,192,0.94140625,-57.0,-16.0
2024-07-23,14:19:04.593563,295,192,0.9375,-56.5,-13.0
2024-07-23,14:19:04.654998,279,198,0.91796875,-41.5,-23.0
2024-07-23,14:19:04.717704,290,194,0.90234375,-67.0,-18.0
2024-07-23,14:19:04.775662,290,181,0.90234375,-69.0,-15.5
2024-07-23,14:19:04.838762,274,184,0.9296875,-66.0,-18.0
2024-07-23,14:19:04.893291,278,192,0.875,-63.0,-18.0
2024-07-23,14:19:04.960405,290,189,0.890625,-59.0,-20.5
2024-07-23,14:19:05.016253,322,198,0.8984375,-84.0,-20.0
2024-07-23,14:19:05.074750,318,195,0.9140625,-88.0,-16.5
2024-07-23,14:19:05.139089,300,195,0.9140625,-84.0,-16.5
2024-07-23,14:19:05.194531,299,186,0.91015625,-65.5,-18.0
2024-07-23,14:19:05.253161,318,192,0.92578125,-92.0,-20.0
2024-07-23,14:19:05.319069,300,195,0.91796875,-84.0,-16.5
2024-07-23,14:19:05.374703,318,195,0.80859375,-88.0,-19.5
2024-07-23,14:19:05.438352,309,192,0.9140625,-87.5,-17.0
2024-07-23,14:19:05.494989,296,195,0.92578125,-79.0,-16.5
2024-07-23,14:19:05.558162,336,192,0.9140625,-101.0,-20.0
2024-07-23,14:19:05.617566,295,173,0.9296875,-65.5,-28.5
2024-07-23,14:19:05.676447,318,201,0.60546875,-62.0,-29.5
2024-07-23,14:19:05.739462,290,181,0.80078125,-60.0,-33.5
2024-07-23,14:19:05.800947,312,186,0.8984375,-60.0,-26.0
2024-07-23,14:19:05.855426,299,186,0.91015625,-60.5,-23.0
2024-07-23,14:19:05.920787,282,184,0.92578125,-57.0,-34.0
2024-07-23,14:19:05.975081,287,184,0.80078125,-45.5,-33.0
2024-07-23,14:19:06.039313,283,192,0.859375,-37.5,-30.0
2024-07-23,14:19:06.099444,287,204,0.9375,-45.5,-23.0
2024-07-23,14:19:06.155212,287,204,0.9296875,-50.5,-23.0
2024-07-23,14:19:06.220781,290,189,0.94921875,-40.0,-18.5
2024-07-23,14:19:06.278422,309,195,0.921875,-49.5,-16.5
2024-07-23,14:19:06.336030,272,195,0.9375,-15.0,-19.5
2024-07-23,14:19:06.402183,313,195,0.94921875,-41.5,-16.5
2024-07-23,14:19:06.457098,286,186,0.94921875,-16.0,-15.0
2024-07-23,14:19:06.521441,292,187,0.875,-20.0,-16.5
2024-07-23,14:19:06.579425,286,189,0.93359375,-5.0,-20.5
2024-07-23,14:19:06.637632,296,187,0.9296875,-20.0,-26.5
2024-07-23,14:19:06.703609,309,182,0.90234375,-15.5,-30.0
2024-07-23,14:19:06.759579,300,190,0.92578125,-11.0,-23.0
2024-07-23,14:19:06.819854,292,190,0.92578125,-11.0,-23.0
2024-07-23,14:19:06.880170,296,190,0.8203125,-2.0,-30.0
2024-07-23,14:19:06.937250,303,181,0.8359375,1.5,-33.5
2024-07-23,14:19:07.002802,309,190,0.90234375,-6.5,-27.0
2024-07-23,14:19:07.058714,316,186,0.859375,1.0,-31.0
2024-07-23,14:19:07.123152,299,192,0.8203125,7.5,-34.0
2024-07-23,14:19:07.183753,287,195,0.80859375,13.5,-39.5
2024-07-23,14:19:07.240511,296,201,0.828125,14.0,-36.5
2024-07-23,14:19:07.302828,286,197,0.8203125,7.0,-36.5
2024-07-23,14:19:07.364043,295,197,0.8359375,10.5,-36.5
2024-07-23,14:19:07.421763,296,206,0.84375,10.0,-36.0
2024-07-23,14:19:07.484331,307,189,0.8515625,7.5,-31.5
2024-07-23,14:19:07.539932,292,187,0.828125,18.0,-36.5
2024-07-23,14:19:07.604839,299,189,0.9140625,14.5,-36.5
2024-07-23,14:19:07.661768,292,182,0.875,18.0,-43.0
2024-07-23,14:19:07.728056,303,184,0.78125,7.5,-39.0
2024-07-23,14:19:07.784690,296,182,0.7578125,23.0,-43.0
2024-07-23,14:19:07.841313,303,184,0.76953125,17.5,-39.0
2024-07-23,14:19:07.903619,290,178,0.80078125,7.0,-39.0
2024-07-23,14:19:07.964421,287,177,0.8203125,13.5,-42.5
2024-07-23,14:19:08.022752,313,184,0.87890625,6.5,-36.0
2024-07-23,14:19:08.086686,304,179,0.8671875,2.0,-36.5
2024-07-23,14:19:08.143351,309,190,0.87890625,6.5,-36.0
2024-07-23,14:19:08.204880,313,187,0.875,1.5,-39.5
2024-07-23,14:19:08.264492,318,192,0.859375,-2.0,-42.0
2024-07-23,14:19:08.322155,309,201,0.890625,-2.5,-46.5
2024-07-23,14:19:08.386264,318,187,0.8515625,2.0,-36.5
2024-07-23,14:19:08.443721,327,182,0.87890625,6.5,-36.0
2024-07-23,14:19:08.504669,312,178,0.75,7.0,-39.0
2024-07-23,14:19:08.566106,303,181,0.84375,7.5,-38.5
2024-07-23,14:19:08.625128,313,182,0.859375,6.5,-40.0
2024-07-23,14:19:08.686185,304,179,0.88671875,2.0,-39.5
2024-07-23,14:19:08.745755,322,198,0.87890625,6.0,-36.0
2024-07-23,14:19:08.806987,296,198,0.828125,2.0,-40.0
2024-07-23,14:19:08.869713,287,198,0.875,-7.5,-46.0
2024-07-23,14:19:08.926092,318,190,0.90234375,-15.0,-58.0
2024-07-23,14:19:08.988188,322,187,0.91015625,-11.0,-49.5
2024-07-23,14:19:09.046478,318,192,0.859375,-11.0,-48.0
2024-07-23,14:19:09.106451,322,192,0.90234375,-7.0,-46.0
2024-07-23,14:19:09.169059,300,187,0.9140625,-7.0,-42.5
2024-07-23,14:19:09.227119,346,192,0.875,-11.0,-52.0
